id,name,degree,peel,diversity,betweenness,pagerank,norm_peel,norm_diversity,norm_betweenness,norm_pagerank
186,Skammkel,7,6,1.277034259466139,0.0002528311420229436,0.0024950060319343086,0.5,0.5914146880117906,0.0012054050257884047,0.06883129576343945
187,Hallkel Skarfsson,4,3,1.3862943611198906,6.630100656982701e-05,0.0007060899200555768,0.25,0.6420147627182464,0.00031609858617356195,0.0194793453406001
188,Hallbjorn Skarfsson the White,4,3,1.3862943611198906,0.0010757603689013804,0.0016560290066313852,0.25,0.6420147627182464,0.005128826080689215,0.04568591053060864
189,Melkolf,2,2,0.6931471805599453,0.0002264358337459629,0.0006805564444666795,0.16666666666666666,0.3210073813591232,0.0010795619947451026,0.018774937340125086
190,Lambi Sigurdarson,13,10,0.9251290835720822,0.0031344261356217847,0.002612882586662235,0.8333333333333334,0.4284418560236162,0.014943780210818186,0.07208323018692575
191,Audolf,1,1,-0.0,0.0,0.000404591519229474,0.08333333333333333,-0.0,0.0,0.011161719918517797
192,Signy Otkelsdottir,1,1,-0.0,0.0,0.0003156622078076133,0.08333333333333333,-0.0,0.0,0.008708371245941014
193,Skafti Thoroddsson,15,9,1.3792922544726758,0.011053988605952086,0.003432904132050618,0.75,0.6387719767964976,0.05270131406285879,0.09470567871033139
194,"Thorodd, father of Skafti",3,2,1.0986122886681096,0.010865328591806802,0.0008482286420735021,0.16666666666666666,0.5087846619089057,0.05180185315232191,0.02340061538541365
195,Thorvor,2,1,0.6931471805599453,0.008161051172322343,0.000999238316243755,0.08333333333333333,0.3210073813591232,0.038908862334454807,0.027566613949310897
196,Thormod Skafti,2,1,-0.0,0.005448737267193056,0.0012753892457551892,0.08333333333333333,-0.0,0.025977556536445453,0.03518496278745539
197,Oleif the Broad,2,1,-0.0,0.002728386876418942,0.0014796633721215926,0.08333333333333333,-0.0,0.013007935758293851,0.040820401190721875
198,Olvir Child-sparer,1,1,-0.0,0.0,0.0008495305331215696,0.08333333333333333,-0.0,0.0,0.023436531470038036
199,Odd from Kidjaberg,1,1,-0.0,0.0,0.00031428928580364284,0.08333333333333333,-0.0,0.0,0.008670495585799957
200,Halldor Ornolfsson,1,1,-0.0,0.0,0.00031428928580364284,0.08333333333333333,-0.0,0.0,0.008670495585799957
201,Starkad Barkarson,15,5,1.159569796739054,0.013183630389416293,0.0032250966306764535,0.4166666666666667,0.5370150444147164,0.06285465549215068,0.08897276287531146
202,Bork Black-tooth-beard,2,1,0.6931471805599453,0.002728386876418942,0.0007977508509863009,0.08333333333333333,0.3210073813591232,0.013007935758293851,0.02200805291328423
203,Thorkel Bound-leg ,1,1,-0.0,0.0,0.0005575113807611005,0.08333333333333333,-0.0,0.0,0.015380416018834369
204,Hallbera Hroaldsdottir,7,3,1.277034259466139,0.008228269501999003,0.0014595605339743649,0.25,0.5914146880117906,0.03922933437666073,0.040265811590341774
205,Hroald the Red,1,1,-0.0,0.0,0.00039583686034464155,0.08333333333333333,-0.0,0.0,0.010920199654719978
206,Hildigunn,3,2,0.6365141682948128,0.003034792139941919,0.0010902855410096013,0.16666666666666666,0.2947797410028236,0.014468762306888488,0.030078390825232823
207,Thorstein Sparrow,2,2,-0.0,0.00011662975805165004,0.001070984329222346,0.16666666666666666,-0.0,0.0005560473895228732,0.02954591619386234
208,Unn,4,2,0.6931471805599453,0.005569385268067106,0.001832300576277213,0.16666666666666666,0.3210073813591232,0.026552761416039385,0.050548824844114854
209,Eyvind Karfi,1,1,-0.0,0.0,0.0006087787428082261,0.08333333333333333,-0.0,0.0,0.016794760880093584
210,Modolf the Wise,1,1,-0.0,0.0,0.0006087787428082261,0.08333333333333333,-0.0,0.0,0.016794760880093584
211,Thorgeir Starkadarson,13,5,1.0905994737794789,0.008357349780090324,0.004419848886307144,0.4166666666666667,0.5050738010746499,0.03984474122368325,0.1219331424570782
212,Bork Starkadarson  ,3,3,1.0986122886681096,0.0008525778733635804,0.0007804412742681828,0.25,0.5087846619089057,0.004064774794772668,0.021530522767314587
213,Thorkel Starkadarson,3,3,1.0986122886681096,0.0008525778733635804,0.0005943175674476806,0.25,0.5087846619089057,0.004064774794772668,0.016395811368313452
214,Hildigunn Starkadardottir the Healer,7,5,0.410116318288409,0.00010698631596405125,0.0018111590493812642,0.4166666666666667,0.18993132927418924,0.0005100710376174733,0.049965580285969396
215,Egil Kolsson,11,5,1.0335620542068176,0.006037402200943399,0.0021114527231464886,0.4166666666666667,0.4786588733219168,0.02878409240845314,0.0582499701472634
216,Kol,2,1,0.6931471805599453,0.002728386876418942,0.0008200022376921993,0.08333333333333333,0.3210073813591232,0.013007935758293851,0.022621915869885163
217,Ottar Boll,1,1,-0.0,0.0,0.0005669684796541214,0.08333333333333333,-0.0,0.0,0.015641314935565625
218,Onund Kolsson of Trollaskog,5,4,1.0549201679861442,0.003080672387401842,0.0010996203029031747,0.3333333333333333,0.48855015235667143,0.014687502294494873,0.03033591475445543
219,Halli the Strong,1,1,-0.0,0.0,0.0003519809447876629,0.08333333333333333,-0.0,0.0,0.009710319014736698
221,Kol Egilsson,8,5,0.7356219397587946,0.0012885751679138178,0.0020904794333076486,0.4166666666666667,0.34067811162634787,0.006143448038408578,0.05767136685029648
222,Ottar Egilsson ,7,5,0.7963116401738131,0.001080571662689343,0.001705091759127174,0.4166666666666667,0.368784468186807,0.005151764543357032,0.047039435445892286
223,Hauk Egilsson,8,5,0.7356219397587946,0.0012885751679138178,0.0017116618893969092,0.4166666666666667,0.34067811162634787,0.006143448038408578,0.04722068974909325
224,Steinvor Barkardottir,8,5,0.37677016125643675,8.431154298089896e-05,0.0012324477869329784,0.4166666666666667,0.1744881985114323,0.000401966137667994,0.03400030983877548
225,Gudrun Egilsdottir Night-sun,4,4,-0.0,0.0,0.0008011044809442731,0.3333333333333333,-0.0,0.0,0.022100571605649617
226,"Thorir, a Norwegian  ",7,5,0.9556998911125343,0.0006307479164741738,0.001137078400036359,0.4166666666666667,0.4425996787051809,0.003007171911024072,0.03136929476617066
227,"Thorgrim, a Norwegian  ",6,5,1.0114042647073518,0.0028627342608850423,0.0014614055089815171,0.4166666666666667,0.4683972518605351,0.013648454213185253,0.04031671007265726
228,Hoskuld Thrainsson the Godi of Hvitanes  ,20,12,1.2592004731479975,0.0032359063550628374,0.005764859702694815,1.0,0.5831555805577575,0.015427600224261208,0.15903879916606467
229,Hogni Gunnarsson,10,5,1.6434177197931796,0.01032980536300799,0.002407168496469128,0.4166666666666667,0.7610926416577496,0.049248677201544674,0.06640806659871948
230,Grani Gunnarsson,13,10,0.9251290835720822,0.006858770589007381,0.00312211104831431,0.8333333333333334,0.4284418560236162,0.03270007196332221,0.08613163504307005
231,Ulf Uggason,3,2,0.6365141682948128,0.001227702818778092,0.0009810478083926832,0.16666666666666666,0.2947797410028236,0.005853231275581585,0.027064781003835574
232,Sigurd Swine-head,8,5,0.37677016125643675,0.0001414531776051311,0.0017538070643087923,0.4166666666666667,0.1744881985114323,0.0006743962386702022,0.04838337511427159
233,Ulfhedin,2,2,0.6931471805599453,0.0,0.00041116164949920914,0.16666666666666666,0.3210073813591232,0.0,0.011342974221718765
234,Thorfinna,1,1,-0.0,0.0,0.0002985196154167185,0.08333333333333333,-0.0,0.0,0.008235447801305093
236,Thorkatla Gizurardottir  ,2,2,-0.0,0.0,0.0004935290998174862,0.16666666666666666,-0.0,0.0,0.013615296717765945
237,Hjalti Skeggjason,21,12,0.9320738874454946,0.013969143022435761,0.004900977513217064,1.0,0.4316581041278873,0.06659968811782314,0.13520633955368794
239,Ormhild,2,2,0.6931471805599453,0.0,0.00040427281906280836,0.16666666666666666,0.3210073813591232,0.0,0.011152927737196049
240,Onund the Fair,2,2,0.6931471805599453,0.0,0.00040427281906280836,0.16666666666666666,0.3210073813591232,0.0,0.011152927737196049
241,Ogmund Floki,2,2,0.6931471805599453,0.0,0.00041116164949920914,0.16666666666666666,0.3210073813591232,0.0,0.011342974221718765
244,Bard the Black,5,4,1.3321790402101223,8.637308619226525e-05,0.0011250571639222014,0.3333333333333333,0.6169531049003207,0.00041179481038599084,0.031037657388214412
245,Olaf Ketilsson,5,3,1.3321790402101223,0.00028122520924457465,0.0009277168718906032,0.25,0.6169531049003207,0.0013407773974736218,0.025593507020233226
246,Ketil of Elda,2,2,0.6931471805599453,3.059833414348796e-05,0.00048424423251546337,0.16666666666666666,0.3210073813591232,0.000145881498071018,0.013359149261924181
247,Thorbrand Thorleiksson,3,3,0.6365141682948128,0.000146880062917241,0.0007227983373658013,0.25,0.2947797410028236,0.0007002696131969878,0.019940290925059237
248,Asbrand Thorleiksson,3,3,0.6365141682948128,0.000146880062917241,0.0007227983373658013,0.25,0.2947797410028236,0.0007002696131969878,0.019940290925059237
249,Eilif Onundarson,3,3,0.6365141682948128,0.0,0.0006552617983987522,0.25,0.2947797410028236,0.0,0.018077118079390383
250,Onund Eilifsson,3,3,0.6365141682948128,0.0,0.0005465810698276812,0.25,0.2947797410028236,0.0,0.015078874677845598
251,"Thorkel, a farmer",1,1,-0.0,0.0,0.0003080877194158935,0.08333333333333333,-0.0,0.0,0.008499409085499659
253,Hroald Geirsson  ,3,2,0.6365141682948128,0.0010801827660586614,0.0008027816380928274,0.16666666666666666,0.2947797410028236,0.005149910428593379,0.02214684039147873
254,Bjartey,2,2,-0.0,6.869774635430712e-05,0.0005806074657546363,0.16666666666666666,-0.0,0.00032752535171598533,0.016017582196719365
255,Thorvald the Sickly,3,2,0.6365141682948128,0.0018343466700434163,0.0011269206995741827,0.16666666666666666,0.2947797410028236,0.008745483951925138,0.031089067914676263
256,Tjorvi of Oddi,1,1,-0.0,0.0,0.0002984729467388262,0.08333333333333333,-0.0,0.0,0.008234160323226974
257,Alfeid Veturlidadottir,3,2,0.6365141682948128,0.00023393963763623698,0.00078362342901788,0.16666666666666666,0.2947797410028236,0.0011153373460309269,0.021618310865594906
258,Veturlidi the Poet,3,2,0.6365141682948128,0.00047817722298509945,0.0010164206777837975,0.16666666666666666,0.2947797410028236,0.002279771483813,0.028040634530399476
259,Ari ,2,2,0.6931471805599453,0.0,0.000554148832116613,0.16666666666666666,0.3210073813591232,0.0,0.015287651281072097
260,Einar the Shetlander,1,1,-0.0,0.0,0.0003321272612850352,0.08333333333333333,-0.0,0.0,0.009162602999756313
261,Svein Haraldsson Fork-beard,1,1,-0.0,0.0,0.00031809979608895796,0.08333333333333333,-0.0,0.0,0.008775618522218196
262,Kol Asmundarson,4,2,1.0397207708399179,0.00545275551001547,0.0012089175966485378,0.16666666666666666,0.4815110720386848,0.025996714026516578,0.033351167726047716
263,Asmund Ash-side,1,1,-0.0,0.0,0.0004239653077144738,0.08333333333333333,-0.0,0.0,0.011696196768754306
264,Hallvard Soti,1,1,-0.0,0.0,0.0004239653077144738,0.08333333333333333,-0.0,0.0,0.011696196768754306
265,Eirik Hakonarson,6,6,0.8675632284814612,0.0009734566572975482,0.0013826665117045902,0.5,0.4017822014558647,0.004641079962321897,0.03814448798568978
266,Gunnar Lambason,14,10,1.252762968495368,0.006511393930586123,0.0030143373111770756,0.8333333333333334,0.5801742707162337,0.031043909013804823,0.08315841338289112
267,Grjotgard Moldansson,6,4,1.2424533248940002,0.001643706279763926,0.001012869808645078,0.3333333333333333,0.5753997123135761,0.007836581343162221,0.027942674477086503
268,Snaekolf Moldansson,4,3,1.0397207708399179,0.0011543823003221016,0.0008379933370478499,0.25,0.4815110720386848,0.0055036662626124075,0.02311824760816884
269,Moldan of Duncansby,3,2,1.0986122886681096,1.3728996309913676e-05,0.000710615936057772,0.16666666666666666,0.5087846619089057,6.54547577430103e-05,0.019604207381849613
270,"Melkolf, king in Scotland",2,2,0.6931471805599453,0.00016611274221846312,0.0005335571187035351,0.16666666666666666,0.3210073813591232,0.0007919638882913349,0.014719574772209826
271,Kari Solmundarson,79,12,2.1592873585186974,0.14334404263012485,0.025870456669035376,1.0,1.0,0.6834111811570265,0.7137045088187998
272,Solmund,1,1,-0.0,0.0,0.00030931921186899187,0.08333333333333333,-0.0,0.0,0.008533383039944947
273,Sigurd Hlodvisson,26,5,1.4311385219282595,0.056431817525306356,0.007226290931317303,0.4166666666666667,0.6627828002059167,0.26904595658238006,0.1993562187825835
274,Hlodver Thorfinnsson,2,2,0.6931471805599453,0.00666762600153524,0.0007858798847847092,0.16666666666666666,0.3210073813591232,0.0317887655295196,0.02168056112562467
275,Thorfinn Einarsson Skull-splitter,2,2,-0.0,0.003977412431929239,0.0010632978693552175,0.16666666666666666,-0.0,0.018962825926901482,0.02933386500612314
276,Turf-Einar Rognvaldsson,2,2,-0.0,0.0013206890027990816,0.0012081230022181614,0.16666666666666666,-0.0,0.006296554881411814,0.033329246751288864
277,"Rognvald, Earl of More",3,2,0.6365141682948128,0.002803924216164822,0.0018823165034312517,0.16666666666666666,0.2947797410028236,0.013368069752215009,0.05192864558633297
278,Eystein the Noisy,1,1,-0.0,0.0,0.0007544717473139866,0.08333333333333333,-0.0,0.0,0.020814085144422314
279,"Gilli, earl in the Hebrides",7,5,1.1537419427010902,0.0014414107661120184,0.0014375899147400636,0.4166666666666667,0.5343160733792162,0.006872111432931275,0.03965969434202006
280,Arnljot of Stroma,1,1,-0.0,0.0,0.0003322286298805344,0.08333333333333333,-0.0,0.0,0.009165399518758121
281,"Hundi, earl in Scotland",1,1,-0.0,0.0,0.00048190062413000457,0.08333333333333333,-0.0,0.0,0.013294494667959882
282,"Melsnati, earl in Scotland",2,2,0.6931471805599453,0.0010496597725024872,0.0006636034230500448,0.16666666666666666,0.3210073813591232,0.005004388126473727,0.018307243708816447
283,Havard of Freswick,3,2,1.0986122886681096,0.0027790837066950617,0.0009298587110320513,0.16666666666666666,0.5087846619089057,0.01324963942469121,0.02565259527955436
284,"Gudrod, King of the Isle of Man",4,4,0.5623351446188083,0.0,0.0008382929812226728,0.3333333333333333,0.26042626628656707,0.0,0.023126514079895577
285,Kolbein Arnljotsson,1,1,-0.0,0.0,0.0004959491463568663,0.08333333333333333,-0.0,0.0,0.013682060059008938
286,Hrapp Orgumleidason,18,9,1.644072795833167,0.03147037396299268,0.006529359378669954,0.75,0.7613960176940159,0.15003906020006624,0.18012953106594004
287,Orgumleidi,2,1,0.6931471805599453,0.002728386876418942,0.0007775044311992695,0.08333333333333333,0.3210073813591232,0.013007935758293851,0.021449502236181656
288,Geirolf the Warrior,1,1,-0.0,0.0,0.0005488764459539491,0.08333333333333333,-0.0,0.0,0.015142198658234135
289,Orlyg Olvisson,2,1,0.6931471805599453,0.005448737267193056,0.0008092520508530438,0.08333333333333333,0.3210073813591232,0.025977556536445453,0.022325343725222057
290,Olvir,2,1,-0.0,0.002728386876418942,0.0011708134638887303,0.08333333333333333,-0.0,0.013007935758293851,0.03229996512443865
291,Hrodgeir the White,1,1,-0.0,0.0,0.0007167582728704123,0.08333333333333333,-0.0,0.0,0.019773659878724634
292,Gudbrand of Dalarna,5,2,0.9502705392332347,0.00023844004956866043,0.0017057307685828288,0.16666666666666666,0.44008526029862655,0.0011367936394212762,0.04705706420040223
293,Thrand Gudbrandsson,2,2,0.6931471805599453,0.0,0.0005069943999304611,0.16666666666666666,0.3210073813591232,0.0,0.013986772394680881
294,Gudrun Gudbrandsdottir  ,2,2,0.6931471805599453,0.0,0.0007955209874519504,0.16666666666666666,0.3210073813591232,0.0,0.021946536269845097
295,"Asvard, overseer of Gudbrand",2,2,0.6931471805599453,0.0,0.0006105334314866874,0.16666666666666666,0.3210073813591232,0.0,0.01684316857685025
296,"Tofi, a Norwegian",2,1,0.6931471805599453,0.002728386876418942,0.0009586229035382962,0.08333333333333333,0.3210073813591232,0.013007935758293851,0.026446131093276985
297,Svein Hakonarson,3,3,0.6365141682948128,0.0,0.0007822045067096885,0.25,0.2947797410028236,0.0,0.021579166166219268
298,Mord the Careless,2,1,0.6931471805599453,0.002728386876418942,0.0007645439535508729,0.08333333333333333,0.3210073813591232,0.013007935758293851,0.021091953413119046
299,Odd Halldorsson,1,1,-0.0,0.0,0.0005433910564773691,0.08333333333333333,-0.0,0.0,0.014990869779422798
300,Aslak of Langey,3,3,0.6365141682948128,0.0,0.0005571090541041527,0.25,0.2947797410028236,0.0,0.015369316781091675
301,Egil the standard-bearer,1,1,-0.0,0.0,0.0002982141622426082,0.08333333333333333,-0.0,0.0,0.008227021073072792
302,"Dungal, son of King Gudrod",4,4,0.5623351446188083,0.0,0.0005696413993094881,0.3333333333333333,0.26042626628656707,0.0,0.015715054446009943
303,Nereid ,2,2,-0.0,0.0,0.00044330275623182956,0.16666666666666666,-0.0,0.0,0.01222967108551838
304,"Lodin, servant of Thrain",9,9,0.9368883075390159,0.00012827276796925752,0.0013464510978168798,0.75,0.43388773793485963,0.0006115569385352916,0.037145390655825686
305,"Tjorvi, servant of Thrain  ",9,9,0.9368883075390159,0.00012827276796925752,0.0016094356025121415,0.75,0.43388773793485963,0.0006115569385352916,0.044400509077261945
306,Flosi Thordarson,91,12,1.9409424684990764,0.20974787446035195,0.03295107768706984,1.0,0.898881040933149,1.0,0.9090420403690994
307,Thord Frey's Godi,8,3,0.9743147528693494,0.012053506275219998,0.0018880743795937314,0.25,0.45122051450240674,0.05746664325553601,0.052087491726196464
308,Ozur,2,2,0.6931471805599453,0.00846172361160607,0.0008909669673273683,0.16666666666666666,0.3210073813591232,0.040342356905292816,0.024579664360979567
309,Asbjorn,2,2,-0.0,0.005889629638300596,0.0011097647377746774,0.16666666666666666,-0.0,0.028079567687890425,0.030615775639782433
310,Heyjang-Bjorn,2,2,-0.0,0.0034457281717965135,0.0012063312580950787,0.16666666666666666,-0.0,0.016427952753570573,0.03327981678274779
311,Helgi,2,2,-0.0,0.0014585648192671893,0.0012126942302936618,0.16666666666666666,-0.0,0.006953895590216804,0.033455356086352465
312,"Ingunn, daughter of Thorir of Espihol",2,2,0.6931471805599453,0.023694175337884774,0.0007603994346813397,0.16666666666666666,0.3210073813591232,0.11296503194059121,0.02097761597246571
313,Thorir of Espihol,3,2,-0.0,0.02170455914704504,0.001548031521110365,0.16666666666666666,-0.0,0.10347928055474905,0.04270651618347672
314,Hamund Dark-skin,2,2,-0.0,0.01086711430822057,0.001221897726106441,0.16666666666666666,-0.0,0.051810366785265086,0.03370925869590081
315,Hjor,2,2,-0.0,0.008193643417041308,0.001322924195840625,0.16666666666666666,-0.0,0.039064250057943395,0.03649633925971761
316,Half,2,2,-0.0,0.005520172525862017,0.0013820037698453534,0.16666666666666666,-0.0,0.02631813333062157,0.03812620451048208
317,Hjorleif the Womanizer,2,2,-0.0,0.0028493804632309925,0.0014080460071479997,0.16666666666666666,-0.0,0.013584788263347112,0.03884464803934618
318,"Ingunn, daughter of Helgi the Lean",2,2,-0.0,0.006262357274616243,0.0011520465492107965,0.16666666666666666,-0.0,0.029856594688877282,0.031782230482425525
319,Helgi the Lean,4,2,0.5623351446188083,0.006730370710389922,0.002318441277863139,0.16666666666666666,0.26042626628656707,0.03208790900840401,0.06396029318736567
320,Steinvor Hallsdottir ,3,2,0.6365141682948128,0.005448737267193056,0.0008835452563110942,0.16666666666666666,0.2947797410028236,0.025977556536445453,0.024374916965785542
321,Hall Thorsteinsson of Sida,41,12,1.8419033453755937,0.10700720322859494,0.010920283276427604,1.0,0.8530144624378139,0.5101706203407663,0.30126470172803194
322,Solvor,2,1,0.6931471805599453,0.002728386876418942,0.0010246144589893715,0.08333333333333333,0.3210073813591232,0.013007935758293851,0.02826668150999116
323,Herjolf the White,1,1,-0.0,0.0,0.0006541549291781971,0.08333333333333333,-0.0,0.0,0.018046582184199612
324,Starkad Thordarson ,4,3,1.3862943611198906,0.005656865499502392,0.0009244244513331774,0.25,0.6420147627182464,0.02696983468393475,0.025502676949978802
325,Thraslaug,4,2,0.6931471805599453,0.008063354186369366,0.0016028662990895755,0.16666666666666666,0.3210073813591232,0.03844307937382011,0.04421927758481226
326,Thorgeir Thordarson,2,2,0.6931471805599453,0.0,0.0006234768030980774,0.16666666666666666,0.3210073813591232,0.0,0.017200245484944532
327,Stein Thordarson,2,2,0.6931471805599453,0.0,0.0005212661458024274,0.16666666666666666,0.3210073813591232,0.0,0.014380495996387917
328,Kolbein Thordarson  ,4,3,1.0397207708399179,0.0013740726600519415,0.0010647975096769536,0.25,0.4815110720386848,0.006551068341394223,0.02937523652394836
329,Egil Thordarson  ,6,3,1.0114042647073516,0.006472181811092731,0.0015568962151753414,0.25,0.468397251860535,0.030856960184910714,0.042951072056780865
330,Hildigunn Starkadardottir  ,9,4,1.2148896539491203,0.004535075930111353,0.002159930487639847,0.3333333333333333,0.5626345419734001,0.02162155846288972,0.05958735663173846
331,Thorstein Bodvarsson,1,1,-0.0,0.0,0.0003456474822462189,0.08333333333333333,-0.0,0.0,0.009535593812545975
332,"Thordis, daughter of Ozur",2,2,0.6931471805599453,0.00956406587960512,0.0008031160713023752,0.16666666666666666,0.3210073813591232,0.04559791561278962,0.02215606661011903
333,"Ozur, son of Hrodlaug",2,2,-0.0,0.006873852309999117,0.0010722529575433737,0.16666666666666666,-0.0,0.0327719760101715,0.029580914638780258
334,"Hrodlaug, son of Rognvald of More",2,2,-0.0,0.0041975582399062334,0.001211940336370143,0.16666666666666666,-0.0,0.020012399413848105,0.033434557941995374
335,Joreid Thidrandadottir,5,3,0.9502705392332347,0.013794954166238197,0.001640436868914038,0.25,0.44008526029862655,0.0657692203162031,0.04525576045118179
336,Thidrandi the Wise,4,3,0.5623351446188083,0.005998907136562252,0.0014654242261567525,0.25,0.26042626628656707,0.028600562232139373,0.040427576943092756
337,Ketil Thrym,2,2,0.6931471805599453,0.0033105352615831816,0.0010343415174287954,0.16666666666666666,0.3210073813591232,0.01578340314580381,0.02853502796999277
338,Thorir Thidrandi of Veradal,2,2,-0.0,0.0006878281713937225,0.0011855478889451934,0.16666666666666666,-0.0,0.0032793093763805493,0.0327064529469067
339,Ketil Thrym of Njardvik,4,3,-0.0,0.0008337782453914362,0.0011216076119865469,0.25,-0.0,0.003975145147652226,0.030942492436107943
340,Thorvald,2,1,0.6931471805599453,0.002728386876418942,0.0010697029737729298,0.08333333333333333,0.3210073813591232,0.013007935758293851,0.029510566637673697
341,Helgi Droplaugarson,1,1,-0.0,0.0,0.0006732984994459501,0.08333333333333333,-0.0,0.0,0.018574707860130883
342,Hallkatla Thidrandadottir,4,3,1.0397207708399179,0.003877772310905609,0.0013643816270963972,0.25,0.4815110720386848,0.018487778819606646,0.03764005140944184
343,Thorkel Geitisson,6,4,1.3296613488547582,0.00641554691968178,0.00159410964480173,0.3333333333333333,0.6157871223619469,0.030586946047429397,0.04397770227258041
344,Thidrandi Geitisson,1,1,-0.0,0.0,0.0005084777392488253,0.08333333333333333,-0.0,0.0,0.014027694206505402
345,Thorstein Thorsteinsson Broad-belly,2,2,0.6931471805599453,0.0,0.0004808916057027593,0.16666666666666666,0.3210073813591232,0.0,0.013266658243956276
346,Kol Thorsteinsson,6,4,1.2424533248940002,0.0035197732252718666,0.0015911960313547478,0.3333333333333333,0.5753997123135761,0.016780972080540437,0.04389732259159259
347,Thorstein Hallsson,5,4,1.3321790402101223,0.0053445107190619005,0.001365926789102604,0.3333333333333333,0.6169531049003207,0.025480643047337093,0.0376826787625185
348,Egil Sidu-Hallsson  ,1,1,-0.0,0.0,0.0003456474822462189,0.08333333333333333,-0.0,0.0,0.009535593812545975
349,Thorvard Hallsson,1,1,-0.0,0.0,0.0003456474822462189,0.08333333333333333,-0.0,0.0,0.009535593812545975
350,Ljot Hallsson,2,2,-0.0,0.0,0.0005750378093791161,0.16666666666666666,-0.0,0.0,0.015863928594131903
351,Thidrandi Hallsson,1,1,-0.0,0.0,0.0003456474822462189,0.08333333333333333,-0.0,0.0,0.009535593812545975
352,Lyting from Samsstadir,19,10,1.6572204305795883,0.004034149764775501,0.003629449833100769,0.8333333333333334,0.7674848945146725,0.01923332846711667,0.1001279081987015
353,Steinvor Sifgussdottir,2,2,-0.0,1.1008088660733994e-05,0.0003838608549690866,0.16666666666666666,-0.0,5.2482480163653924e-05,0.010589810085509082
354,Amundi Hoskuldsson,7,6,1.1537419427010902,0.0004575271658130863,0.0013802639805884519,0.5,0.5343160733792162,0.0021813196772087974,0.038078207853409866
355,Hallstein,4,4,1.0397207708399179,3.158628734691889e-05,0.0006926892034811343,0.3333333333333333,0.4815110720386848,0.00015059169218370103,0.01910965137025632
356,Hallgrim  ,4,4,1.0397207708399179,3.158628734691889e-05,0.0006926892034811343,0.3333333333333333,0.4815110720386848,0.00015059169218370103,0.01910965137025632
357,Olaf Tryggvason,5,4,1.3321790402101223,0.0035957542480014406,0.0012213375806025975,0.3333333333333333,0.6169531049003207,0.017143221390217882,0.03369380561067692
358,Kark ,1,1,-0.0,0.0,0.0003197657834193455,0.08333333333333333,-0.0,0.0,0.008821579159270104
359,Thangbrand,32,5,1.6720305250127199,0.06083692576932224,0.009300823462834755,0.4166666666666667,0.7743436826119138,0.290047877366319,0.2565876484545396
360,Vilbaldus of Saxony,1,1,-0.0,0.0,0.0003798176603249792,0.08333333333333333,-0.0,0.0,0.010478267939792523
361,Gudleif Arason,7,3,1.277034259466139,0.022032123158914875,0.0025280514131833477,0.25,0.5914146880117906,0.10504098416062636,0.06974293941530062
362,Ari son of Mar,2,2,0.6931471805599453,0.013381641710772326,0.0009276377933369242,0.16666666666666666,0.3210073813591232,0.06379869996395039,0.025591325430590894
363,Mar son of Atli,2,2,-0.0,0.010708170819593039,0.0011618041316641741,0.16666666666666666,-0.0,0.051052583236628576,0.03205141902753853
364,Atli son of Ulf,2,2,-0.0,0.008034699928413724,0.0012927258851960271,0.16666666666666666,-0.0,0.03830646650930663,0.035663239529724944
365,Ulf the Squinter,2,2,-0.0,0.0053655821336253875,0.0013628679321233527,0.16666666666666666,-0.0,0.025581103729561884,0.03759829215713876
366,"Hogni the White, son of Otrygg ",2,2,-0.0,0.0027215783564771474,0.0014018929257070098,0.16666666666666666,-0.0,0.012975475262761719,0.03867489912367204
367,Otrygg son of Oblaud,2,2,-0.0,0.0002762709367193725,0.001417070753598544,0.16666666666666666,-0.0,0.0013171572652651371,0.039093619378163295
368,Oblaud son of Hjorleif the Womanizer,2,2,-0.0,0.0003289543955503937,0.0014216884107356943,0.16666666666666666,-0.0,0.0015683324391092938,0.0392210095808615
369,Thorleif Holmsteinsson  ,4,3,1.0397207708399179,0.0023611633311070865,0.001160338014578185,0.25,0.4815110720386848,0.011257150219910384,0.03201097233623682
370,Ketil Holmsteinsson,4,3,1.3862943611198906,0.003147511572181342,0.0011053817302662337,0.25,0.6420147627182464,0.015006166714582405,0.030494858863515897
371,Holmstein son of Ozur from Breiddal,3,2,0.6365141682948128,0.002728386876418942,0.0011668004774417439,0.16666666666666666,0.2947797410028236,0.013007935758293851,0.0321892563511965
372,Ozur from Breiddal,1,1,-0.0,0.0,0.0005491200648002508,0.08333333333333333,-0.0,0.0,0.015148919524095264
373,Thorkel of Stafafell,2,2,0.6931471805599453,0.0,0.0008296970259942412,0.16666666666666666,0.3210073813591232,0.0,0.022889372073373552
374,Hildir the Old,3,3,1.0986122886681096,0.0,0.0006194411698729663,0.25,0.5087846619089057,0.0,0.017088911940834808
375,Glum Hildisson,8,6,1.073542846408523,0.0016533121533588244,0.0014552435586965232,0.5,0.49717460817488834,0.007882378582441108,0.040146716486622845
376,Ozur Hroaldsson,3,3,0.6365141682948128,0.0,0.0007363876572951235,0.25,0.2947797410028236,0.0,0.02031518801440776
377,Surt Asbjarnarson,4,3,1.0397207708399179,0.00014927197067479144,0.0008912576011287122,0.25,0.4815110720386848,0.0007116733414288206,0.02458768225788367
378,Asbjorn son of Thorstein,4,3,1.0397207708399179,1.3394142741379194e-06,0.0008462963860162553,0.25,0.4815110720386848,6.385830023708321e-06,0.02334730902604427
